,question,reference,candidate,label
127,what is a real world application of an atwood machine?,An elevator with a counterbalance,"A real-world application of an Atwood machine, a simple pulley system with two masses connected by a string, is in physics education and experiments. It is often used in classrooms and laboratories to demonstrate the principles of motion, force, and tension, as well as to study acceleration due to gravity.",0
128,who starred in the movie natural born killers?,"Robert Downey Jr./Robert Downey, Jr./Woody Harrelson/Juliette Lewis/Tom Sizemore/Tommy Lee Jones","""Natural Born Killers"" starred Woody Harrelson and Juliette Lewis as the main characters, Mickey and Mallory Knox. The film, directed by Oliver Stone, was released in 1994.",1
129,who wants a heart in the wizard of oz?,Tin Woodman/the Tin Woodman,"The Tin Man wants a heart in ""The Wizard of Oz."" He believes that having a heart will make him capable of love and compassion.",1
130,what are the importance of rigor mortis in meat processing?,tenderness of meat,"The importance of rigor mortis in meat processing lies in its effect on meat quality. Rigor mortis is the stiffening of muscles after death, which can cause meat to become tough if not managed properly. Understanding and controlling the rigor mortis process can help ensure that meat is tender and of high quality for consumers.",1
131,when did the song the joker come out?,1973/October 1973,"The song ""The Joker"" by the Steve Miller Band was released in October 1973 as the title track of their eighth album.",1
132,what is the tigers name in life of pi?,Richard Parker,"The tiger's name in ""Life of Pi"" is Richard Parker.",1
133,when did god save the queen became the national anthem?,in the 1780s and 1790s/After the Battle of Culloden,"""God Save the Queen"" (or ""God Save the King,"" depending on the reigning monarch's gender) has been used as the national anthem of the United Kingdom since the 18th century. Its exact origin is unclear, but it gained popularity and became recognized as the British national anthem during the reign of King George II in the 1740s.",0
134,when did the 5 day work week begin?,1908/In 1908/1940,"The concept of the 5-day work week, with weekends off, began to take hold in the United States in the early 20th century. In 1926, the Ford Motor Company adopted a 5-day, 40-hour work week for its employees. The practice gradually spread to other industries, and by the mid-20th century, the 5-day work week had become the standard in many countries around the world.",1
135,where is the north pole on the world map?,latitude 90° North,"The North Pole is located at 90 degrees north latitude, where the Earth's axis of rotation meets its surface. It is situated in the Arctic Ocean, surrounded by drifting sea ice.",1
136,when did the us stop drafting for the vietnam war?,1973,"The United States stopped drafting for the Vietnam War on January 27, 1973, when the Military Selective Service Act was suspended.",1
137,who performed the halftime show at super bowl 51?,Lady Gaga,"Lady Gaga performed the halftime show at Super Bowl LI (51), which took place on February 5, 2017.",1
138,who lives in the blue house in balamory?,Edie McCredie,"In the children's TV show ""Balamory,"" PC Plum lives in the blue house. Balamory is a fictional Scottish village and the show originally aired from 2002 to 2005 on BBC.",0
139,when was the worlds first laptop computer introduced in the market and by whom?,September 1980/R2E Micral CCMC,"The world's first laptop computer, the GRiD Compass 1101, was introduced in 1982 by GRiD Systems Corporation. It was designed by British industrial designer Bill Moggridge.",0
140,when was the first episode of scooby doo?,"September 13, 1969","The first episode of ""Scooby-Doo, Where Are You!"" aired on September 13, 1969.",1
141,who is the speaker in shooting an elephant?,Orwell,"The speaker in George Orwell's essay ""Shooting an Elephant"" is the author himself, who narrates the story as a British police officer stationed in Burma during the colonial period.",1
142,who plays sheila carter on the bold and the beautiful?,Kimberlin Brown/Michelle Stafford,"Sheila Carter was originally played by Kimberlin Brown on the soap opera ""The Bold and the Beautiful."" The character has also been portrayed by other actresses at different times, including Kimberlin Brown Pelzer.",1
143,who sings the song it ain't me?,Selena Gomez/American singer Selena Gomez,"The song ""It Ain't Me"" is sung by Kygo and Selena Gomez. It was released in 2017 as a single.",1
144,what us president is the only president to become an eagle scout?,Ford,"Gerald Ford, the 38th President of the United States, is the only U.S. president to have achieved the rank of Eagle Scout in the Boy Scouts of America.",1
145,when was the drinking age set to 21?,By mid-1988,The United States federally mandated a minimum legal drinking age of 21 through the National Minimum Drinking Age Act of 1984. This law required all states to raise their minimum drinking age to 21 or risk losing federal highway funds.,0
146,what position did doug peterson play in the nfl?,holder on placekicks/quarterback,"Doug Pederson, former NFL head coach of the Philadelphia Eagles, played as a quarterback during his NFL career. He played for the Green Bay Packers, Miami Dolphins, Philadelphia Eagles, and Cleveland Browns between 1991 and 2004.",1
147,who played lionel in as time goes by?,"Geoffrey Dyson Palmer, OBE/Geoffrey Dyson Palmer","Geoffrey Palmer played the character Lionel Hardcastle in the British sitcom ""As Time Goes By,"" which aired from 1992 to 2005.",1
148,how many co2 molecules are produced in aerobic respiration?,6,"In aerobic respiration, one glucose molecule produces six carbon dioxide (CO2) molecules. This occurs through the process of glycolysis, the citric acid cycle (Krebs cycle), and oxidative phosphorylation.",1
149,where does the optic nerve cross the midline ​?,optic chiasm,The optic nerve fibers from the nasal (inner) half of each retina cross the midline at the optic chiasm. The fibers from the temporal (outer) half of each retina remain on the same side.,1
150,the grand tour season 2 episode 2 celebrity guests?,"Brian Wilson/Kevin Pietersen, Brian Wilson/Abbie Eaton/Kevin Pietersen","""The Grand Tour"" is known for its celebrity guests, but in Season 2, they introduced a new segment called ""Celebrity Face Off."" In Episode 2 of Season 2, the celebrity guests were David Hasselhoff and Ricky Wilson.",0
151,who was toot toot in the green mile?,A trustee,"""Toot-Toot"" is a character in Stephen King's novel ""The Green Mile,"" but the character was omitted from the 1999 film adaptation directed by Frank Darabont.",0
152,what is billy last name in where the red fern grows?,Colman/Billy Colman,"In the novel ""Where the Red Fern Grows"" by Wilson Rawls, the main character's name is Billy Colman.",1
153,who painted the ceiling of the florence cathedral?,Giorgio Vasari/Federico Zuccari/Giorgio Vasari and Federico Zuccari,"The ceiling of the Florence Cathedral, also known as the Cathedral of Santa Maria del Fiore, was not painted in the same manner as the Sistine Chapel. However, the famous dome of the cathedral was designed and engineered by Filippo Brunelleschi.",0
154,who sings too much time on my hands lyrics?,Tommy Shaw,"The song ""Too Much Time on My Hands"" is sung by Styx. It was released on their 1981 album ""Paradise Theatre.""",0
155,who has hosted the most fifa world cups?,Italy/Germany/France/Brazil/Mexico,"As of my knowledge cutoff date in September 2021, Germany and Italy have both hosted the FIFA World Cup twice. Germany hosted the tournament in 1974 (as West Germany) and 2006, while Italy hosted in 1934 and 1990.",1
156,which is the lion's mane jellyfish's species within its genus?,C. capillata/capillata/Cyanea capillata,"The lion's mane jellyfish (Cyanea capillata) is a species within the Cyanea genus. It is known for its long, trailing tentacles and its painful sting.",1
157,who was the buccaneers qb when they won the superbowl?,Brad Johnson,"When the Tampa Bay Buccaneers won Super Bowl XXXVII in the 2002 season, their quarterback was Brad Johnson. The Buccaneers also won Super Bowl LV in the 2020 season, with Tom Brady as their quarterback.",1
